trans_id,transaction_total,customer_id,time_of_day
trans6271,15.77,5,10:24:54
trans6272,17.5,1573,15:49:55
trans6273,18.0,2325,14:04:33
trans6274,30.73,593,15:48:55
trans6275,37.12,1304,16:55:25
trans6276,11.77,1933,12:54:04
trans6277,19.75,311,17:49:14
trans6278,16.5,1621,12:04:18
trans6279,15.5,1449,17:09:14
trans6280,9.0,1646,15:07:56
trans6281,25.73,535,09:41:25
trans6282,13.27,1772,10:47:32
trans6283,15.23,1978,13:21:53
trans6284,15.04,1822,16:01:39
trans6285,31.04,2118,17:00:03
trans6286,28.0,1719,17:32:08
trans6287,25.64,2231,13:08:48
trans6288,20.89,1772,15:04:40
trans6289,36.769999999999996,2358,16:30:44
trans6290,25.5,47,10:09:54
trans6291,14.389999999999999,2123,15:14:04
trans6292,12.0,1768,09:51:35
trans6293,16.75,1794,17:22:20
trans6294,12.6,1906,14:52:37
trans6295,15.0,2004,15:52:49
trans6296,19.77,1457,13:16:15
trans6297,20.0,742,12:33:39
trans6298,18.27,497,18:54:20
trans6299,16.5,2163,11:07:33
trans6300,19.64,135,10:39:57
trans6301,24.89,98,10:16:19
trans6302,19.39,64,09:32:39
trans6303,21.73,1299,16:59:46
trans6304,22.77,1636,17:54:39
trans6305,33.230000000000004,844,11:57:28
trans6306,16.1,1129,10:10:17
trans6307,18.27,2229,11:45:46
trans6308,17.27,1779,16:15:29
trans6309,17.6,2394,11:20:32
trans6310,16.369999999999997,2174,09:50:04
trans6311,22.0,1239,13:05:05
trans6312,27.85,714,18:19:41
trans6313,21.0,313,18:07:39
trans6314,24.7,2085,11:45:31
trans6315,24.77,2401,19:45:12
trans6316,31.75,1474,11:57:35
trans6317,9.27,1640,13:32:06
trans6318,19.25,1833,11:40:14
trans6319,11.0,1785,13:12:42
trans6320,28.04,7,11:49:29
trans6321,21.5,296,13:11:15
trans6322,19.369999999999997,1268,18:54:53
trans6323,19.77,324,16:10:05
trans6324,28.5,376,14:14:27
trans6325,33.769999999999996,1721,13:23:10
trans6326,20.0,2048,12:16:09
trans6327,17.89,350,16:07:03
trans6328,31.87,2043,13:05:24
trans6329,20.5,1017,14:57:21
trans6330,20.6,1450,18:48:28
trans6331,14.5,2433,18:07:18
trans6332,22.0,81,13:10:42
trans6333,27.0,1829,09:17:19
trans6334,16.77,1477,13:12:09
trans6335,17.0,2052,11:40:32
trans6336,40.769999999999996,937,09:16:15
trans6337,9.77,346,12:34:01
trans6338,14.5,1023,19:26:47
trans6339,9.0,1297,12:31:20
trans6340,10.27,513,19:50:57
trans6341,30.54,2394,15:33:58
trans6342,21.25,1307,13:44:51
trans6343,23.0,1453,10:45:47
trans6344,18.23,82,13:09:06
trans6345,31.27,639,18:27:14
trans6346,13.5,1216,10:43:46
trans6347,23.73,687,09:06:05
trans6348,18.5,611,18:55:19
trans6349,21.119999999999997,1773,11:58:44
trans6350,15.389999999999999,2459,11:08:53
trans6351,10.0,651,18:58:03
trans6352,13.5,2273,10:22:55
trans6353,21.5,364,13:38:54
trans6354,11.0,162,19:13:00
trans6355,13.37,891,15:04:16
trans6356,9.54,1157,19:51:16
trans6357,19.5,1333,11:52:24
trans6358,18.77,880,11:32:34
trans6359,18.35,573,10:46:30
trans6360,23.27,2152,15:19:37
trans6361,10.77,1278,12:08:05
trans6362,21.5,2468,14:20:16
trans6363,20.869999999999997,984,09:21:59
trans6364,20.98,2285,19:55:07
trans6365,27.27,1233,14:34:56
trans6366,29.869999999999997,1084,13:16:12
trans6367,16.5,2002,11:53:48
trans6368,17.27,795,11:36:08
trans6369,18.1,995,13:18:11
trans6370,21.27,1637,17:45:07
trans6371,9.77,321,15:18:40
trans6372,18.0,1695,12:06:00
trans6373,25.39,1038,16:04:26
trans6374,7.54,2389,09:52:53
trans6375,22.73,1183,19:16:40
trans6376,21.77,1981,15:35:00
trans6377,29.39,1673,17:09:15
trans6378,14.5,1638,15:22:14
trans6379,13.75,2348,16:03:22
trans6380,19.5,1192,16:45:09
trans6381,23.54,1808,17:22:14
trans6382,24.5,616,14:13:33
trans6383,13.73,925,14:03:23
trans6384,22.27,1555,09:49:22
trans6385,13.0,1736,15:37:01
trans6386,38.04,2383,12:47:25
trans6387,14.0,1883,12:40:48
trans6388,5.75,1232,18:21:12
trans6389,16.23,373,16:11:19
trans6390,28.5,2405,14:50:28
trans6391,33.5,319,15:46:11
trans6392,23.619999999999997,1515,15:52:34
trans6393,11.37,1095,17:12:23
trans6394,22.6,1220,16:44:48
trans6395,25.0,1846,17:55:09
trans6396,19.75,39,16:49:51
trans6397,26.0,190,12:05:55
trans6398,22.73,1763,15:22:12
trans6399,20.5,1360,14:07:11
trans6400,11.77,2233,13:38:06
trans6401,20.85,1036,14:32:43
trans6402,20.869999999999997,1318,15:16:34
trans6403,37.5,2181,18:58:01
trans6404,20.77,484,12:29:02
trans6405,15.0,944,13:21:53
trans6406,19.6,335,13:47:52
trans6407,22.369999999999997,1692,18:46:29
trans6408,23.0,132,19:51:51
trans6409,11.0,1831,19:03:23
trans6410,22.5,208,16:08:07
trans6411,13.6,1156,09:36:19
trans6412,24.27,2156,19:36:21
trans6413,10.77,138,14:08:05
trans6414,19.0,955,19:48:43
trans6415,13.0,177,17:40:51
trans6416,17.77,1553,15:38:35
trans6417,9.52,1582,19:27:27
trans6418,21.89,2083,17:51:06
trans6419,30.23,26,17:15:25
trans6420,11.5,234,10:03:36
trans6421,23.0,711,10:13:03
trans6422,10.6,93,18:29:18
trans6423,24.619999999999997,2423,17:48:39
trans6424,6.27,1319,15:46:18
trans6425,20.119999999999997,1466,09:40:26
trans6426,35.27,1783,09:48:02
trans6427,12.02,2386,09:44:24
trans6428,21.27,221,16:00:07
trans6429,21.04,444,11:43:04
trans6430,14.75,1572,14:01:31
trans6431,16.5,1477,11:51:26
trans6432,25.73,532,15:39:31
trans6433,17.27,549,19:27:33
trans6434,11.27,1246,09:22:41
trans6435,9.02,1785,10:10:26
trans6436,18.0,2250,15:23:45
trans6437,31.54,1279,12:27:45
trans6438,15.5,795,18:31:35
trans6439,30.73,704,13:44:16
trans6440,30.27,1864,12:11:53
trans6441,20.27,541,16:33:18
trans6442,17.77,834,12:36:04
trans6443,31.619999999999997,76,09:06:21
trans6444,19.35,1344,09:11:32
trans6445,21.0,320,18:46:53
trans6446,32.62,2011,11:28:02
trans6447,28.35,1175,09:47:11
trans6448,9.0,548,10:18:39
trans6449,25.27,1149,18:55:40
trans6450,18.02,1756,15:01:20
trans6451,16.0,916,16:26:03
trans6452,26.23,1201,12:06:07
trans6453,26.79,1811,19:33:39
trans6454,27.77,407,09:15:21
trans6455,23.52,357,19:04:40
trans6456,31.0,236,16:44:16
trans6457,26.12,559,15:13:13
trans6458,30.0,2096,09:48:58
trans6459,16.27,2050,10:32:24
trans6460,22.119999999999997,2315,11:56:21
trans6461,21.0,1244,14:12:41
trans6462,25.869999999999997,189,16:35:41
trans6463,18.52,2131,18:51:08
trans6464,33.0,2032,14:45:00
trans6465,11.0,1034,17:15:05
trans6466,10.77,1613,17:04:55
trans6467,22.75,1457,10:16:20
trans6468,26.77,1715,13:43:55
trans6469,6.27,642,10:57:11
trans6470,10.0,2289,09:53:49
trans6471,15.54,1469,11:39:11
trans6472,24.0,1502,14:28:12
trans6473,11.5,1881,12:06:40
trans6474,19.27,757,19:46:35
trans6475,4.6,1343,16:20:58
trans6476,23.5,1495,15:28:40
trans6477,11.0,1463,12:05:15
trans6478,19.119999999999997,1789,16:57:56
trans6479,16.27,110,15:51:13
trans6480,19.27,155,10:18:25
trans6481,19.64,415,15:15:04
trans6482,15.35,997,17:02:48
trans6483,23.5,1980,18:57:15
trans6484,8.37,1185,16:25:55
trans6485,20.77,2131,14:14:35
trans6486,5.0,922,16:43:07
trans6487,13.25,1672,19:48:40
trans6488,22.27,1308,10:14:08
trans6489,23.77,649,12:45:59
trans6490,11.6,2128,19:44:26
trans6491,13.54,1191,19:58:43
trans6492,23.73,1970,17:56:27
trans6493,16.0,1364,11:38:27
trans6494,18.5,327,14:11:42
trans6495,25.29,1894,13:56:39
trans6496,15.6,1717,12:07:39
trans6497,18.5,2319,11:11:31
trans6498,13.0,490,09:22:27
trans6499,14.77,121,15:27:41
trans6500,18.77,394,09:39:39
trans6501,21.77,1977,13:12:38
trans6502,22.77,567,12:12:44
trans6503,18.37,785,09:57:23
trans6504,18.77,426,17:45:07
trans6505,17.64,2440,14:41:56
trans6506,4.5,168,17:23:44
trans6507,19.75,1682,16:11:20
trans6508,26.5,1938,16:40:52
trans6509,24.27,448,12:54:35
trans6510,20.77,1571,14:19:31
trans6511,19.27,1068,18:41:30
trans6512,14.0,2009,10:24:45
trans6513,14.0,1356,11:05:30
trans6514,18.23,347,18:52:30
trans6515,11.77,1793,18:08:44
trans6516,28.5,522,11:01:38
trans6517,24.27,584,15:50:28
trans6518,20.02,2374,17:44:08
trans6519,28.1,1173,10:04:09
trans6520,14.5,2392,15:16:30
trans6521,20.5,1713,16:11:36
trans6522,23.0,28,13:59:00
trans6523,20.77,848,15:46:59
trans6524,11.27,1940,16:55:46
trans6525,25.27,1789,14:14:06
trans6526,26.119999999999997,1415,15:50:55
trans6527,15.77,586,18:34:05
trans6528,18.5,652,18:48:20
trans6529,32.0,1672,12:35:32
trans6530,21.5,49,18:40:36
trans6531,25.5,1060,13:26:41
trans6532,13.0,1612,19:23:11
trans6533,15.87,1631,16:21:34
trans6534,11.77,698,12:13:22
trans6535,25.619999999999997,2350,11:13:55
trans6536,18.619999999999997,190,09:10:46
trans6537,22.0,1523,16:49:55
trans6538,31.89,1705,15:00:52
trans6539,29.77,1613,11:13:32
trans6540,11.6,2350,18:30:21
trans6541,21.0,2450,09:04:09
trans6542,12.0,713,10:14:04
trans6543,25.1,1001,16:05:52
trans6544,21.77,875,11:17:49
trans6545,27.02,1712,19:46:09
trans6546,25.77,1928,17:54:01
trans6547,25.27,331,18:25:20
trans6548,17.0,1151,12:31:31
trans6549,30.39,2192,13:54:27
trans6550,13.27,2032,19:36:52
trans6551,15.27,741,16:01:21
trans6552,14.77,1355,15:05:00
trans6553,8.0,17,19:01:21
trans6554,35.0,503,19:03:45
trans6555,24.619999999999997,985,16:38:09
trans6556,11.62,2254,16:09:39
trans6557,22.5,2414,11:50:23
trans6558,16.77,352,13:56:00
trans6559,26.369999999999997,310,13:33:35
trans6560,15.48,1539,09:55:08
trans6561,21.27,1568,09:18:28
trans6562,13.52,1205,19:11:13
trans6563,33.519999999999996,625,15:45:01
trans6564,19.5,1509,11:35:04
trans6565,22.5,1827,19:59:27
trans6566,23.5,486,15:19:14
trans6567,6.0,1157,10:37:05
trans6568,11.25,402,09:09:02
trans6569,22.0,1466,17:00:57
trans6570,18.12,144,14:59:04
trans6571,3.77,1604,13:55:04
trans6572,21.27,1737,15:40:34
trans6573,26.0,2392,09:02:40
trans6574,28.6,893,14:30:02
trans6575,18.77,1722,17:20:38
trans6576,18.0,2222,13:10:20
trans6577,26.0,2220,11:30:16
trans6578,26.25,2017,09:25:27
trans6579,11.5,424,17:07:34
trans6580,16.1,2143,16:13:51
trans6581,26.14,321,15:13:55
trans6582,8.77,2058,18:38:39
trans6583,25.23,867,15:54:05
trans6584,25.48,1007,12:03:13
trans6585,15.889999999999999,2299,18:09:26
trans6586,19.0,1244,09:39:59
trans6587,15.77,1973,12:40:44
trans6588,18.0,2371,17:46:13
trans6589,15.0,952,12:22:32
trans6590,17.5,324,18:48:26
trans6591,26.85,1482,16:06:31
trans6592,5.5,1349,11:24:56
trans6593,18.0,2323,11:17:24
trans6594,12.0,2328,19:36:20
trans6595,14.0,1754,10:23:15
trans6596,22.0,1940,16:44:35
trans6597,23.77,1616,11:04:28
trans6598,10.1,1870,19:23:17
trans6599,12.5,1259,11:19:27
trans6600,23.5,2422,19:26:10
trans6601,15.04,1683,17:33:19
trans6602,21.89,2475,12:18:15
trans6603,21.5,488,12:48:44
trans6604,14.77,339,13:56:59
trans6605,21.5,2185,10:50:35
trans6606,15.02,1020,09:44:36
trans6607,21.02,2477,19:27:05
trans6608,17.77,2149,19:00:40
trans6609,13.0,1117,16:46:17
trans6610,22.0,381,13:40:12
trans6611,14.5,1085,13:11:30
trans6612,14.77,141,19:28:05
trans6613,19.5,374,16:37:47
trans6614,28.0,1214,12:10:12
trans6615,26.14,42,11:33:33
trans6616,28.0,1008,10:36:39
trans6617,30.0,807,10:49:21
trans6618,15.02,1253,11:48:54
trans6619,15.1,1970,17:01:38
trans6620,27.619999999999997,1019,19:59:31
trans6621,24.97,1205,15:07:39
trans6622,30.5,1138,18:42:01
trans6623,19.52,353,09:39:34
trans6624,15.6,1173,13:15:20
trans6625,28.27,1919,14:32:55
trans6626,16.27,2053,16:36:28
trans6627,16.869999999999997,662,15:01:02
trans6628,23.27,1496,18:39:10
trans6629,11.52,321,16:28:25
trans6630,21.27,375,17:21:53
trans6631,18.27,929,19:04:54
trans6632,32.89,729,15:15:21
trans6633,34.769999999999996,2160,16:43:38
trans6634,19.02,1490,11:20:45
trans6635,11.62,1110,18:52:12
trans6636,11.0,1854,16:30:21
trans6637,36.39,579,13:27:33
trans6638,19.04,2424,15:56:40
trans6639,18.75,1844,12:01:23
trans6640,34.0,365,12:47:54
trans6641,17.77,1877,15:58:58
trans6642,19.0,1176,13:53:03
trans6643,9.0,1983,18:01:40
trans6644,12.25,1447,13:14:28
trans6645,18.369999999999997,1093,12:49:52
trans6646,13.52,2152,18:32:58
trans6647,18.89,2308,19:23:04
trans6648,16.0,1903,10:18:58
trans6649,14.87,895,17:23:32
trans6650,18.619999999999997,2255,13:17:40
trans6651,25.5,1395,12:53:56
trans6652,20.1,1946,11:26:10
trans6653,18.0,994,10:35:42
trans6654,18.5,450,09:51:54
trans6655,21.27,1884,18:40:19
trans6656,14.23,1150,17:28:10
trans6657,17.6,1131,09:30:23
trans6658,23.5,2343,14:28:52
trans6659,22.77,2062,09:09:36
trans6660,20.0,191,14:11:10
trans6661,24.35,122,09:14:35
trans6662,26.1,488,19:03:19
trans6663,26.39,2453,15:18:52
trans6664,27.5,1996,09:46:15
trans6665,5.5,774,19:09:24
trans6666,10.77,311,16:43:24
trans6667,19.5,1825,09:09:36
trans6668,18.0,1208,10:26:09
trans6669,17.27,1545,16:41:23
trans6670,21.23,1379,18:00:07
trans6671,11.0,1489,10:58:48
trans6672,16.0,1772,16:25:10
trans6673,26.45,66,16:03:27
trans6674,35.269999999999996,2015,15:53:53
trans6675,30.27,1884,11:11:48
trans6676,27.02,78,10:59:14
trans6677,20.27,1186,16:46:16
trans6678,15.77,1152,11:01:17
trans6679,13.87,2326,16:07:30
trans6680,16.1,106,11:26:15
trans6681,19.77,169,18:03:01
trans6682,22.619999999999997,1862,15:50:51
trans6683,17.02,2117,09:28:40
trans6684,13.0,2459,16:16:22
trans6685,16.619999999999997,2229,15:29:05
trans6686,18.39,1593,16:27:06
trans6687,33.0,1647,15:55:07
trans6688,11.0,332,13:50:34
trans6689,15.0,885,14:58:46
trans6690,12.0,1874,11:37:43
trans6691,23.27,1830,15:20:21
trans6692,13.87,867,18:10:03
trans6693,21.77,1268,13:05:56
trans6694,19.619999999999997,391,18:28:17
trans6695,19.5,221,19:29:54
trans6696,14.77,750,10:00:34
trans6697,14.0,282,15:23:33
trans6698,15.389999999999999,763,10:17:06
trans6699,25.33,1229,19:07:46
trans6700,7.5,2316,09:03:59
trans6701,10.23,87,09:01:45
trans6702,26.5,1844,18:32:28
trans6703,21.5,2411,17:50:32
trans6704,28.5,182,16:09:07
trans6705,17.04,282,19:27:17
trans6706,6.0,460,11:48:43
trans6707,26.25,1372,09:57:53
trans6708,20.0,1130,12:34:47
trans6709,15.0,23,16:53:19
trans6710,14.0,806,16:48:48
trans6711,21.52,568,09:15:21
trans6712,25.16,2454,10:17:00
trans6713,16.5,232,09:43:12
trans6714,17.5,2456,19:49:55
trans6715,17.27,1342,13:22:59
trans6716,14.37,100,11:15:56
trans6717,12.1,2016,12:04:00
trans6718,22.5,1548,15:52:23
trans6719,34.5,2097,09:36:54
trans6720,20.79,1600,19:14:29
trans6721,39.25,429,09:46:14
trans6722,20.25,1570,13:51:55
trans6723,28.619999999999997,83,10:56:05
trans6724,18.25,1893,13:27:00
trans6725,20.39,1124,13:12:10
trans6726,23.77,2219,14:23:50
trans6727,24.25,1332,12:15:29
trans6728,9.77,1240,14:41:38
trans6729,25.27,497,18:59:58
trans6730,27.0,1363,16:17:13
trans6731,21.7,564,17:54:38
trans6732,22.52,2053,13:53:26
trans6733,28.5,185,17:46:05
trans6734,21.77,1499,12:16:58
trans6735,9.0,1722,17:57:21
trans6736,16.0,1081,14:42:20
trans6737,16.27,863,11:43:19
trans6738,13.62,1050,09:04:43
trans6739,14.5,2268,13:11:42
trans6740,14.0,1015,14:29:29
trans6741,21.0,1571,11:46:40
trans6742,25.27,968,09:26:34
trans6743,16.5,1365,13:25:49
trans6744,25.1,1993,09:31:47
trans6745,24.5,1273,18:00:13
trans6746,18.77,1271,09:31:11
trans6747,20.5,71,14:48:09
trans6748,18.0,813,16:20:23
trans6749,19.27,135,10:36:06
trans6750,20.1,380,11:17:56
trans6751,12.1,1292,17:35:20
trans6752,19.77,961,14:28:01
trans6753,16.6,1746,19:58:15
trans6754,20.54,930,16:17:59
trans6755,15.5,2145,10:36:16
trans6756,16.37,100,18:13:05
trans6757,16.5,952,16:48:24
trans6758,15.5,275,12:03:38
trans6759,22.35,1097,12:50:41
trans6760,19.25,1973,12:29:48
trans6761,17.6,845,16:19:26
trans6762,9.27,404,15:54:58
trans6763,13.27,444,14:03:18
trans6764,13.0,1693,12:07:08
trans6765,22.25,1984,11:28:53
trans6766,26.04,2265,14:30:38
trans6767,16.7,2402,09:42:52
trans6768,16.0,80,12:41:23
trans6769,30.23,1874,09:55:09
trans6770,20.73,2199,16:06:20
trans6771,32.0,2032,12:26:32
trans6772,25.85,2234,17:04:15
trans6773,27.619999999999997,1820,18:41:57
trans6774,19.0,1927,13:35:13
trans6775,29.85,764,13:23:14
trans6776,9.77,1726,18:35:42
trans6777,24.0,539,10:52:44
trans6778,27.5,918,10:41:31
trans6779,24.02,1266,11:53:28
trans6780,18.0,188,10:49:17
trans6781,33.5,2483,09:55:56
trans6782,21.77,925,19:42:42
trans6783,34.769999999999996,359,09:46:02
trans6784,23.16,450,15:43:07
trans6785,21.5,230,10:47:26
trans6786,31.5,2241,09:25:26
trans6787,40.37,1554,14:21:27
trans6788,26.5,1737,18:03:09
trans6789,22.5,2381,15:19:38
trans6790,24.87,1372,19:08:51
trans6791,19.119999999999997,398,14:12:45
trans6792,5.25,2175,13:50:19
trans6793,31.33,2296,18:57:10
trans6794,28.35,2120,11:34:33
trans6795,25.48,1347,13:02:20
trans6796,26.77,1240,19:54:22
trans6797,17.77,1017,15:25:29
trans6798,20.619999999999997,1517,16:53:14
trans6799,24.73,1806,11:17:12
trans6800,16.77,1749,12:04:11
trans6801,17.75,240,19:38:24
trans6802,20.25,305,19:36:58
trans6803,23.5,2346,19:34:54
trans6804,19.89,1836,11:29:58
trans6805,23.75,2363,10:07:04
trans6806,35.62,900,17:24:40
trans6807,11.5,2006,16:31:04
trans6808,16.27,618,19:32:46
trans6809,17.27,803,11:29:07
trans6810,26.02,1666,15:37:00
trans6811,16.27,1333,15:17:30
trans6812,23.5,568,13:14:47
trans6813,7.54,875,15:51:39
trans6814,19.64,1487,18:51:20
trans6815,14.52,123,12:40:57
trans6816,27.0,1479,09:03:57
trans6817,26.75,1145,18:21:45
trans6818,21.02,1074,09:35:54
trans6819,8.0,1858,13:29:44
trans6820,30.49,32,17:44:40
trans6821,14.02,1404,15:05:57
trans6822,35.75,2147,09:05:03
trans6823,25.0,2067,19:05:37
trans6824,23.619999999999997,251,15:08:52
trans6825,24.0,954,14:35:17
trans6826,25.27,1237,17:14:18
trans6827,12.5,1457,19:13:52
trans6828,32.02,30,19:07:53
trans6829,22.0,580,19:18:46
trans6830,6.0,365,14:25:05
trans6831,26.54,1109,15:00:12
trans6832,10.27,2068,09:25:48
trans6833,8.5,597,10:49:02
trans6834,16.27,2351,13:05:32
trans6835,16.5,2130,19:55:03
trans6836,26.5,517,19:59:17
trans6837,11.04,528,14:43:57
trans6838,24.5,359,13:53:15
trans6839,21.04,2154,15:36:32
trans6840,30.25,36,19:32:31
trans6841,28.35,1501,13:29:04
trans6842,19.52,754,11:36:02
trans6843,29.64,1343,15:05:06
trans6844,26.0,187,16:10:03
trans6845,33.769999999999996,1453,13:19:26
trans6846,21.77,1838,18:55:41
trans6847,30.27,447,13:49:43
trans6848,24.73,2379,13:23:46
trans6849,15.1,815,11:28:35
trans6850,18.27,794,13:04:34
trans6851,15.25,1455,12:01:20
trans6852,24.119999999999997,2448,10:49:22
trans6853,15.5,1421,12:23:44
trans6854,14.77,599,13:37:30
trans6855,19.39,67,09:19:53
trans6856,21.0,463,13:21:46
trans6857,24.25,1099,16:55:40
trans6858,22.73,438,12:39:26
trans6859,16.1,638,15:24:49
trans6860,21.619999999999997,2320,12:56:03
trans6861,6.5,381,16:45:33
trans6862,34.33,1387,17:15:55
trans6863,11.77,1249,11:49:07
trans6864,21.02,1940,15:32:36
trans6865,25.77,841,12:33:57
trans6866,27.27,1178,18:17:19
trans6867,11.0,1743,11:19:39
trans6868,23.75,2103,12:45:46
trans6869,16.04,1143,17:29:18
trans6870,15.0,2262,15:00:53
trans6871,24.27,248,14:29:23
trans6872,12.98,2001,14:20:31
trans6873,20.5,988,12:40:31
trans6874,30.5,1095,15:52:14
trans6875,16.27,2407,17:38:10
trans6876,7.02,2279,12:55:04
trans6877,18.0,64,13:40:28
trans6878,13.0,613,17:41:30
trans6879,19.14,956,15:21:59
trans6880,27.75,18,17:13:43
trans6881,9.27,1289,16:54:59
trans6882,22.5,1006,09:59:39
trans6883,19.0,495,14:54:47
trans6884,13.0,472,09:28:43
trans6885,20.5,377,12:43:28
trans6886,15.0,546,10:59:24
trans6887,32.25,2236,13:57:32
trans6888,14.54,1817,12:14:58
trans6889,20.5,2217,17:50:23
trans6890,17.27,84,12:06:50
trans6891,17.77,713,15:06:30
trans6892,9.75,1825,10:11:28
trans6893,27.1,440,15:16:54
trans6894,20.75,918,16:34:50
trans6895,23.66,2344,19:23:47
trans6896,16.75,465,12:23:02
trans6897,21.0,1430,10:03:26
trans6898,17.5,860,11:34:46
trans6899,14.25,2332,12:58:15
trans6900,19.5,1336,16:43:32
trans6901,12.77,1777,18:21:03
trans6902,8.0,930,11:44:36
trans6903,22.77,2251,15:33:22
trans6904,29.75,408,14:40:32
trans6905,13.37,1806,16:16:13
trans6906,13.5,468,15:43:56
trans6907,7.02,1988,18:46:29
trans6908,20.77,805,14:04:42
trans6909,23.39,808,18:43:20
trans6910,9.5,2036,10:14:42
trans6911,21.619999999999997,2376,18:58:29
trans6912,21.5,1745,11:37:07
trans6913,23.23,292,19:46:35
trans6914,24.1,1087,18:38:27
trans6915,15.12,1742,09:12:22
trans6916,22.119999999999997,1264,18:31:56
trans6917,21.62,428,19:39:43
trans6918,14.02,1798,09:57:40
trans6919,29.73,2398,15:02:55
trans6920,23.5,1165,14:54:58
trans6921,21.0,668,16:34:16
trans6922,18.54,741,09:54:39
trans6923,11.77,305,18:04:14
trans6924,13.02,2393,12:08:17
trans6925,15.75,17,18:56:56
trans6926,29.5,215,09:35:31
trans6927,18.0,440,11:23:18
trans6928,16.0,953,17:19:46
trans6929,13.77,18,13:30:00
trans6930,38.6,246,19:09:56
trans6931,19.0,792,14:30:42
trans6932,26.5,886,10:32:09
trans6933,18.869999999999997,2144,10:34:57
trans6934,10.0,1980,12:35:12
trans6935,2.0,777,18:08:37
trans6936,20.0,167,19:35:23
trans6937,9.27,2328,11:09:28
trans6938,19.5,1971,19:30:23
trans6939,21.77,395,13:31:02
trans6940,15.77,2291,14:26:59
trans6941,7.0,866,12:49:02
trans6942,13.5,1566,14:49:02
trans6943,17.04,2109,18:53:35
trans6944,16.619999999999997,1473,13:47:50
trans6945,22.5,1519,11:13:46
trans6946,17.1,527,14:00:48
trans6947,22.1,1550,15:06:12
trans6948,16.5,1733,10:24:04
trans6949,21.27,2217,16:24:10
trans6950,20.27,269,13:01:11
trans6951,28.73,498,15:16:30
trans6952,20.04,1072,11:13:34
trans6953,17.0,1504,19:55:50
trans6954,2.0,1967,18:38:58
trans6955,18.5,119,12:00:35
trans6956,23.23,167,11:51:27
trans6957,24.25,2076,17:05:13
trans6958,29.39,1956,12:46:18
trans6959,15.77,832,18:57:20
trans6960,21.02,2376,17:10:08
trans6961,27.77,1098,15:38:47
trans6962,18.77,1583,12:11:27
trans6963,28.5,715,16:40:46
trans6964,30.54,1695,15:47:04
trans6965,16.39,1542,11:27:33
trans6966,26.77,571,16:49:09
trans6967,21.77,2462,19:48:28
trans6968,11.0,1010,19:02:01
trans6969,22.5,470,13:18:47
trans6970,17.5,196,09:13:48
trans6971,14.85,2331,19:15:58
trans6972,7.5,1320,19:57:59
trans6973,19.02,2144,16:25:45
trans6974,27.73,2396,16:58:19
trans6975,27.279999999999998,2409,14:22:01
trans6976,13.0,710,09:56:30
trans6977,23.54,1591,11:15:18
trans6978,27.89,2499,18:26:44
trans6979,20.5,151,18:03:13
trans6980,28.22,858,14:15:05
trans6981,18.72,1855,09:13:32
trans6982,13.54,1222,12:55:03
trans6983,15.27,1859,15:05:46
trans6984,16.77,1747,12:13:09
trans6985,20.5,445,16:13:19
trans6986,19.02,1759,09:36:21
trans6987,24.27,2189,09:28:21
trans6988,25.98,312,12:59:05
